TradeID,EntryTime,OptionType,Delta,ShortStrike,LongStrike,Width,Premium,ProfitTarget,ProfitDateTime,ProfitPrice,StopLossDateTime,StopLossTarget,StopLossPrice,IsWin,Outcome,ProfitLoss,ProfitLossAfterSlippage,CommissionFees,Slippage,LossMultiple,TradesToday,VIX,OpenDate,OpenTime,CloseDate,CloseTime
27084032,2024-02-06 13:30:00,P,0.0,4940.0,4885.0,55.0,4.15,P100,,,,2x,,True,Expiration,4.15,4.15,0,0,0.0,0,13.57,2024-02-06,13:30:00,,
27084430,2024-02-06 13:45:00,P,0.0,4945.0,4890.0,55.0,4.0,P100,,,,2x,,True,Expiration,4.0,4.0,0,0,0.0,0,13.57,2024-02-06,13:45:00,,
27084786,2024-02-06 14:00:00,P,0.0,4950.0,4895.0,55.0,4.9,P100,,,2/6/2024 2:18:00 PM,2x,14.7,False,Stop Loss,-9.8,-9.8,0,0,2.0,0,13.57,2024-02-06,14:00:00,2024-02-06,14:18:00
27096224,2024-02-06 14:15:00,C,0.0,4940.0,4995.0,55.0,3.8,P100,,,2/6/2024 3:55:00 PM,2x,11.4,False,Stop Loss,-7.6,-7.6,0,0,2.0,0,13.57,2024-02-06,14:15:00,2024-02-06,15:55:00
27096562,2024-02-06 14:30:00,C,0.0,4940.0,4995.0,55.0,4.45,P100,,,,2x,,False,Expiration (ITM),-9.77,-9.77,0,0,2.2,0,13.57,2024-02-06,14:30:00,,
27096853,2024-02-06 14:45:00,C,0.0,4940.0,4995.0,55.0,4.35,P100,,,2/6/2024 3:55:00 PM,2x,13.05,False,Stop Loss,-8.7,-8.7,0,0,2.0,0,13.57,2024-02-06,14:45:00,2024-02-06,15:55:00
27086214,2024-02-06 15:00:00,P,0.0,4945.0,4890.0,55.0,2.9,P100,,,,2x,,True,Expiration,2.9,2.9,0,0,0.0,0,13.57,2024-02-06,15:00:00,,
27086421,2024-02-06 15:15:00,P,0.0,4950.0,4895.0,55.0,4.05,P100,,,,2x,,True,Expiration,4.05,4.05,0,0,0.0,0,13.57,2024-02-06,15:15:00,,
27086704,2024-02-06 15:30:00,P,0.0,4945.0,4890.0,55.0,2.2,P100,,,,2x,,True,Expiration,2.2,2.2,0,0,0.0,0,13.57,2024-02-06,15:30:00,,
27097779,2024-02-06 15:45:00,C,0.0,4940.0,4995.0,55.0,4.7,P100,,,,2x,,False,Expiration (ITM),-9.52,-9.52,0,0,2.0,0,13.57,2024-02-06,15:45:00,,
27100727,2024-02-07 09:33:00,P,0.0,4965.0,4910.0,55.0,4.65,P100,,,,2x,,True,Expiration,4.65,4.65,0,0,0.0,26,13.06,2024-02-07,09:33:00,,
27101408,2024-02-07 09:45:00,P,0.0,4960.0,4905.0,55.0,4.9,P100,,,,2x,,True,Expiration,4.9,4.9,0,0,0.0,0,13.06,2024-02-07,09:45:00,,
27102104,2024-02-07 10:00:00,P,0.0,4960.0,4905.0,55.0,3.8,P100,,,,2x,,True,Expiration,3.8,3.8,0,0,0.0,0,13.06,2024-02-07,10:00:00,,
27102757,2024-02-07 10:15:00,P,0.0,4970.0,4915.0,55.0,3.75,P100,,,,2x,,True,Expiration,3.75,3.75,0,0,0.0,0,13.06,2024-02-07,10:15:00,,
27103430,2024-02-07 10:30:00,P,0.0,4980.0,4925.0,55.0,4.15,P100,,,,2x,,True,Expiration,4.15,4.15,0,0,0.0,0,13.06,2024-02-07,10:30:00,,
27104119,2024-02-07 10:45:00,P,0.0,4980.0,4925.0,55.0,4.85,P100,,,,2x,,True,Expiration,4.85,4.85,0,0,0.0,0,13.06,2024-02-07,10:45:00,,
27104834,2024-02-07 11:00:00,P,0.0,4975.0,4920.0,55.0,4.05,P100,,,,2x,,True,Expiration,4.05,4.05,0,0,0.0,0,13.06,2024-02-07,11:00:00,,
27105481,2024-02-07 11:15:00,P,0.0,4980.0,4925.0,55.0,4.45,P100,,,,2x,,True,Expiration,4.45,4.45,0,0,0.0,0,13.06,2024-02-07,11:15:00,,
27118280,2024-02-07 11:30:00,C,0.0,4995.0,5050.0,55.0,4.6,P100,,,,2x,,True,Expiration (ITM),4.53,4.53,0,0,0.0,26,13.06,2024-02-07,11:30:00,,
27118717,2024-02-07 11:45:00,C,0.0,5000.0,5055.0,55.0,3.5,P100,,,,2x,,True,Expiration,3.5,3.5,0,0,0.0,0,13.06,2024-02-07,11:45:00,,
27107365,2024-02-07 12:00:00,P,0.0,4980.0,4925.0,55.0,3.6,P100,,,,2x,,True,Expiration,3.6,3.6,0,0,0.0,0,13.06,2024-02-07,12:00:00,,
27107932,2024-02-07 12:15:00,P,0.0,4980.0,4925.0,55.0,3.75,P100,,,,2x,,True,Expiration,3.75,3.75,0,0,0.0,0,13.06,2024-02-07,12:15:00,,
27120096,2024-02-07 12:30:00,C,0.0,4995.0,5050.0,55.0,4.35,P100,,,,2x,,True,Expiration (ITM),4.28,4.28,0,0,0.0,0,13.06,2024-02-07,12:30:00,,
27120528,2024-02-07 12:45:00,C,0.0,4995.0,5050.0,55.0,4.0,P100,,,,2x,,True,Expiration (ITM),3.93,3.93,0,0,0.0,0,13.06,2024-02-07,12:45:00,,
27109609,2024-02-07 13:00:00,P,0.0,4980.0,4925.0,55.0,3.7,P100,,,,2x,,True,Expiration,3.7,3.7,0,0,0.0,0,13.06,2024-02-07,13:00:00,,
27110134,2024-02-07 13:15:00,P,0.0,4985.0,4930.0,55.0,3.75,P100,,,,2x,,True,Expiration,3.75,3.75,0,0,0.0,0,13.06,2024-02-07,13:15:00,,
27110618,2024-02-07 13:30:00,P,0.0,4990.0,4935.0,55.0,3.55,P100,,,,2x,,True,Expiration,3.55,3.55,0,0,0.0,0,13.06,2024-02-07,13:30:00,,
27111061,2024-02-07 13:45:00,P,0.0,4990.0,4935.0,55.0,4.4,P100,,,,2x,,True,Expiration,4.4,4.4,0,0,0.0,0,13.06,2024-02-07,13:45:00,,
27111530,2024-02-07 14:00:00,P,0.0,4990.0,4935.0,55.0,3.15,P100,,,,2x,,True,Expiration,3.15,3.15,0,0,0.0,0,13.06,2024-02-07,14:00:00,,
27111892,2024-02-07 14:15:00,P,0.0,4995.0,4940.0,55.0,4.65,P100,,,,2x,,True,Expiration,4.65,4.65,0,0,0.0,0,13.06,2024-02-07,14:15:00,,
27123139,2024-02-07 14:30:00,C,0.0,4995.0,5050.0,55.0,4.0,P100,,,,2x,,True,Expiration (ITM),3.93,3.93,0,0,0.0,0,13.06,2024-02-07,14:30:00,,
27123442,2024-02-07 14:45:00,C,0.0,4995.0,5050.0,55.0,3.8,P100,,,,2x,,True,Expiration (ITM),3.73,3.73,0,0,0.0,0,13.06,2024-02-07,14:45:00,,
27113007,2024-02-07 15:00:00,P,0.0,4995.0,4940.0,55.0,2.4,P100,,,,2x,,True,Expiration,2.4,2.4,0,0,0.0,0,13.06,2024-02-07,15:00:00,,
27113244,2024-02-07 15:15:00,P,0.0,4995.0,4940.0,55.0,2.5,P100,,,,2x,,True,Expiration,2.5,2.5,0,0,0.0,0,13.06,2024-02-07,15:15:00,,
27113456,2024-02-07 15:30:00,P,0.0,4995.0,4940.0,55.0,2.25,P100,,,,2x,,True,Expiration,2.25,2.25,0,0,0.0,0,13.06,2024-02-07,15:30:00,,
27124381,2024-02-07 15:45:00,C,0.0,4995.0,5050.0,55.0,2.35,P100,,,,2x,,True,Expiration (ITM),2.28,2.28,0,0,0.0,0,13.06,2024-02-07,15:45:00,,
27137685,2024-02-08 09:33:00,C,0.0,5005.0,5060.0,55.0,4.45,P100,,,,2x,,True,Expiration,4.45,4.45,0,0,0.0,26,12.95,2024-02-08,09:33:00,,
27138183,2024-02-08 09:45:00,C,0.0,5005.0,5060.0,55.0,4.05,P100,,,,2x,,True,Expiration,4.05,4.05,0,0,0.0,0,12.95,2024-02-08,09:45:00,,
27138679,2024-02-08 10:00:00,C,0.0,5005.0,5060.0,55.0,4.1,P100,,,,2x,,True,Expiration,4.1,4.1,0,0,0.0,0,12.95,2024-02-08,10:00:00,,
27128611,2024-02-08 10:15:00,P,0.0,4980.0,4925.0,55.0,3.55,P100,,,,2x,,True,Expiration,3.55,3.55,0,0,0.0,26,12.95,2024-02-08,10:15:00,,
27139684,2024-02-08 10:30:00,C,0.0,5000.0,5055.0,55.0,4.75,P100,,,,2x,,True,Expiration,4.75,4.75,0,0,0.0,0,12.95,2024-02-08,10:30:00,,
27140115,2024-02-08 10:45:00,C,0.0,5000.0,5055.0,55.0,3.75,P100,,,,2x,,True,Expiration,3.75,3.75,0,0,0.0,0,12.95,2024-02-08,10:45:00,,
27130078,2024-02-08 11:00:00,P,0.0,4990.0,4935.0,55.0,4.8,P100,,,,2x,,True,Expiration,4.8,4.8,0,0,0.0,0,12.95,2024-02-08,11:00:00,,
27140986,2024-02-08 11:15:00,C,0.0,5000.0,5055.0,55.0,3.65,P100,,,,2x,,True,Expiration,3.65,3.65,0,0,0.0,0,12.95,2024-02-08,11:15:00,,
27141422,2024-02-08 11:30:00,C,0.0,4995.0,5050.0,55.0,3.95,P100,,,,2x,,True,Expiration (ITM),1.04,1.04,0,0,0.0,0,12.95,2024-02-08,11:30:00,,
27141841,2024-02-08 11:45:00,C,0.0,4995.0,5050.0,55.0,4.05,P100,,,,2x,,True,Expiration (ITM),1.14,1.14,0,0,0.0,0,12.95,2024-02-08,11:45:00,,
27132085,2024-02-08 12:00:00,P,0.0,4985.0,4930.0,55.0,3.5,P100,,,,2x,,True,Expiration,3.5,3.5,0,0,0.0,0,12.95,2024-02-08,12:00:00,,
27132533,2024-02-08 12:15:00,P,0.0,4990.0,4935.0,55.0,4.85,P100,,,,2x,,True,Expiration,4.85,4.85,0,0,0.0,0,12.95,2024-02-08,12:15:00,,
27133013,2024-02-08 12:30:00,P,0.0,4990.0,4935.0,55.0,4.1,P100,,,,2x,,True,Expiration,4.1,4.1,0,0,0.0,0,12.95,2024-02-08,12:30:00,,
27133512,2024-02-08 12:45:00,P,0.0,4985.0,4930.0,55.0,3.15,P100,,,,2x,,True,Expiration,3.15,3.15,0,0,0.0,0,12.95,2024-02-08,12:45:00,,
27143775,2024-02-08 13:00:00,C,0.0,4995.0,5050.0,55.0,4.05,P100,,,,2x,,True,Expiration (ITM),1.14,1.14,0,0,0.0,0,12.95,2024-02-08,13:00:00,,
27134408,2024-02-08 13:15:00,P,0.0,4990.0,4935.0,55.0,3.35,P100,,,,2x,,True,Expiration,3.35,3.35,0,0,0.0,0,12.95,2024-02-08,13:15:00,,
27134754,2024-02-08 13:30:00,P,0.0,4995.0,4940.0,55.0,4.95,P100,,,,2x,,True,Expiration,4.95,4.95,0,0,0.0,0,12.95,2024-02-08,13:30:00,,
27135101,2024-02-08 13:45:00,P,0.0,4995.0,4940.0,55.0,4.6,P100,,,,2x,,True,Expiration,4.6,4.6,0,0,0.0,0,12.95,2024-02-08,13:45:00,,
27135432,2024-02-08 14:00:00,P,0.0,4995.0,4940.0,55.0,3.8,P100,,,,2x,,True,Expiration,3.8,3.8,0,0,0.0,0,12.95,2024-02-08,14:00:00,,
27145428,2024-02-08 14:15:00,C,0.0,4995.0,5050.0,55.0,3.3,P100,,,,2x,,True,Expiration (ITM),0.39,0.39,0,0,0.0,0,12.95,2024-02-08,14:15:00,,
27145725,2024-02-08 14:30:00,C,0.0,4990.0,5045.0,55.0,4.95,P100,,,,2x,,False,Expiration (ITM),-2.95,-2.95,0,0,0.6,0,12.95,2024-02-08,14:30:00,,
27145944,2024-02-08 14:45:00,C,0.0,4995.0,5050.0,55.0,2.75,P100,,,,2x,,False,Expiration (ITM),-0.15,-0.15,0,0,0.1,0,12.95,2024-02-08,14:45:00,,
27136584,2024-02-08 15:00:00,P,0.0,4995.0,4940.0,55.0,2.25,P100,,,,2x,,True,Expiration,2.25,2.25,0,0,0.0,0,12.95,2024-02-08,15:00:00,,
27136780,2024-02-08 15:15:00,P,0.0,5000.0,4945.0,55.0,4.35,P100,,,,2x,,True,Expiration (ITM),2.25,2.25,0,0,0.0,0,12.95,2024-02-08,15:15:00,,
27136993,2024-02-08 15:30:00,P,0.0,5000.0,4945.0,55.0,3.4,P100,,,,2x,,True,Expiration (ITM),1.3,1.3,0,0,0.0,0,12.95,2024-02-08,15:30:00,,
27137194,2024-02-08 15:45:00,P,0.0,5000.0,4945.0,55.0,3.3,P100,,,,2x,,True,Expiration (ITM),1.2,1.2,0,0,0.0,0,12.95,2024-02-08,15:45:00,,
27148422,2024-02-09 09:33:00,P,0.0,4990.0,4935.0,55.0,4.55,P100,,,,2x,,True,Expiration,4.55,4.55,0,0,0.0,26,12.79,2024-02-09,09:33:00,,
27149122,2024-02-09 09:45:00,P,0.0,4995.0,4940.0,55.0,4.75,P100,,,,2x,,True,Expiration,4.75,4.75,0,0,0.0,0,12.79,2024-02-09,09:45:00,,
27149746,2024-02-09 10:00:00,P,0.0,5000.0,4945.0,55.0,4.85,P100,,,,2x,,True,Expiration,4.85,4.85,0,0,0.0,0,12.79,2024-02-09,10:00:00,,
27150376,2024-02-09 10:15:00,P,0.0,5000.0,4945.0,55.0,4.8,P100,,,,2x,,True,Expiration,4.8,4.8,0,0,0.0,0,12.79,2024-02-09,10:15:00,,
27151050,2024-02-09 10:30:00,P,0.0,5000.0,4945.0,55.0,3.7,P100,,,,2x,,True,Expiration,3.7,3.7,0,0,0.0,0,12.79,2024-02-09,10:30:00,,
27151636,2024-02-09 10:45:00,P,0.0,5005.0,4950.0,55.0,4.4,P100,,,,2x,,True,Expiration,4.4,4.4,0,0,0.0,0,12.79,2024-02-09,10:45:00,,
27152253,2024-02-09 11:00:00,P,0.0,5005.0,4950.0,55.0,3.65,P100,,,,2x,,True,Expiration,3.65,3.65,0,0,0.0,0,12.79,2024-02-09,11:00:00,,
27152783,2024-02-09 11:15:00,P,0.0,5010.0,4955.0,55.0,4.65,P100,,,,2x,,True,Expiration,4.65,4.65,0,0,0.0,0,12.79,2024-02-09,11:15:00,,
27164024,2024-02-09 11:30:00,C,0.0,5015.0,5070.0,55.0,4.9,P100,,,2/9/2024 2:41:00 PM,2x,14.7,False,Stop Loss,-9.8,-9.8,0,0,2.0,26,12.79,2024-02-09,11:30:00,2024-02-09,14:41:00
27164425,2024-02-09 11:45:00,C,0.0,5015.0,5070.0,55.0,4.5,P100,,,2/9/2024 2:41:00 PM,2x,13.5,False,Stop Loss,-9.0,-9.0,0,0,2.0,0,12.79,2024-02-09,11:45:00,2024-02-09,14:41:00
27164795,2024-02-09 12:00:00,C,0.0,5015.0,5070.0,55.0,3.75,P100,,,2/9/2024 2:35:00 PM,2x,11.25,False,Stop Loss,-7.5,-7.5,0,0,2.0,0,12.79,2024-02-09,12:00:00,2024-02-09,14:35:00
27165170,2024-02-09 12:15:00,C,0.0,5015.0,5070.0,55.0,4.05,P100,,,2/9/2024 2:40:00 PM,2x,12.15,False,Stop Loss,-8.1,-8.1,0,0,2.0,0,12.79,2024-02-09,12:15:00,2024-02-09,14:40:00
27155530,2024-02-09 12:30:00,P,0.0,5010.0,4955.0,55.0,3.15,P100,,,,2x,,True,Expiration,3.15,3.15,0,0,0.0,0,12.79,2024-02-09,12:30:00,,
27155968,2024-02-09 12:45:00,P,0.0,5015.0,4960.0,55.0,4.6,P100,,,,2x,,True,Expiration,4.6,4.6,0,0,0.0,0,12.79,2024-02-09,12:45:00,,
27156460,2024-02-09 13:00:00,P,0.0,5015.0,4960.0,55.0,3.6,P100,,,,2x,,True,Expiration,3.6,3.6,0,0,0.0,0,12.79,2024-02-09,13:00:00,,
27156851,2024-02-09 13:15:00,P,0.0,5015.0,4960.0,55.0,3.6,P100,,,,2x,,True,Expiration,3.6,3.6,0,0,0.0,0,12.79,2024-02-09,13:15:00,,
27157244,2024-02-09 13:30:00,P,0.0,5020.0,4965.0,55.0,4.15,P100,,,,2x,,True,Expiration,4.15,4.15,0,0,0.0,0,12.79,2024-02-09,13:30:00,,
27157616,2024-02-09 13:45:00,P,0.0,5020.0,4965.0,55.0,4.7,P100,,,,2x,,True,Expiration,4.7,4.7,0,0,0.0,0,12.79,2024-02-09,13:45:00,,
27157993,2024-02-09 14:00:00,P,0.0,5020.0,4965.0,55.0,3.75,P100,,,,2x,,True,Expiration,3.75,3.75,0,0,0.0,0,12.79,2024-02-09,14:00:00,,
27158329,2024-02-09 14:15:00,P,0.0,5020.0,4965.0,55.0,2.7,P100,,,,2x,,True,Expiration,2.7,2.7,0,0,0.0,0,12.79,2024-02-09,14:15:00,,
27158599,2024-02-09 14:30:00,P,0.0,5025.0,4970.0,55.0,3.8,P100,,,,2x,,True,Expiration,3.8,3.8,0,0,0.0,0,12.79,2024-02-09,14:30:00,,
27158877,2024-02-09 14:45:00,P,0.0,5030.0,4975.0,55.0,3.95,P100,,,,2x,,True,Expiration (ITM),0.55,0.55,0,0,0.0,0,12.79,2024-02-09,14:45:00,,
27159193,2024-02-09 15:00:00,P,0.0,5025.0,4970.0,55.0,2.35,P100,,,,2x,,True,Expiration,2.35,2.35,0,0,0.0,0,12.79,2024-02-09,15:00:00,,
27168887,2024-02-09 15:15:00,C,0.0,5025.0,5080.0,55.0,3.0,P100,,,,2x,,True,Expiration (ITM),1.39,1.39,0,0,0.0,0,12.79,2024-02-09,15:15:00,,
27169090,2024-02-09 15:30:00,C,0.0,5025.0,5080.0,55.0,2.3,P100,,,,2x,,True,Expiration (ITM),0.69,0.69,0,0,0.0,0,12.79,2024-02-09,15:30:00,,
27169253,2024-02-09 15:45:00,C,0.0,5020.0,5075.0,55.0,3.0,P100,,,,2x,,False,Expiration (ITM),-3.6,-3.6,0,0,1.2,0,12.79,2024-02-09,15:45:00,,
27171368,2024-02-12 09:33:00,P,0.0,5020.0,4965.0,55.0,4.45,P100,,,,2x,,True,Expiration,4.45,4.45,0,0,0.0,26,13.48,2024-02-12,09:33:00,,
27171954,2024-02-12 09:45:00,P,0.0,5020.0,4965.0,55.0,4.2,P100,,,,2x,,True,Expiration,4.2,4.2,0,0,0.0,0,13.48,2024-02-12,09:45:00,,
27172486,2024-02-12 10:00:00,P,0.0,5020.0,4965.0,55.0,3.9,P100,,,,2x,,True,Expiration,3.9,3.9,0,0,0.0,0,13.48,2024-02-12,10:00:00,,
27183621,2024-02-12 10:15:00,C,0.0,5030.0,5085.0,55.0,4.7,P100,,,2/12/2024 11:24:00 AM,2x,14.1,False,Stop Loss,-9.4,-9.4,0,0,2.0,26,13.48,2024-02-12,10:15:00,2024-02-12,11:24:00
27173508,2024-02-12 10:30:00,P,0.0,5020.0,4965.0,55.0,3.4,P100,,,,2x,,True,Expiration,3.4,3.4,0,0,0.0,0,13.48,2024-02-12,10:30:00,,
27173937,2024-02-12 10:45:00,P,0.0,5025.0,4970.0,55.0,3.75,P100,,,2/12/2024 2:20:00 PM,2x,11.25,False,Stop Loss,-7.5,-7.5,0,0,2.0,0,13.48,2024-02-12,10:45:00,2024-02-12,14:20:00
27174385,2024-02-12 11:00:00,P,0.0,5030.0,4975.0,55.0,4.1,P100,,,2/12/2024 2:19:00 PM,2x,12.3,False,Stop Loss,-8.2,-8.2,0,0,2.0,0,13.48,2024-02-12,11:00:00,2024-02-12,14:19:00
27174838,2024-02-12 11:15:00,P,0.0,5030.0,4975.0,55.0,3.65,P100,,,2/12/2024 2:19:00 PM,2x,10.95,False,Stop Loss,-7.3,-7.3,0,0,2.0,0,13.48,2024-02-12,11:15:00,2024-02-12,14:19:00
27175283,2024-02-12 11:30:00,P,0.0,5035.0,4980.0,55.0,3.5,P100,,,2/12/2024 2:17:00 PM,2x,10.5,False,Stop Loss,-7.0,-7.0,0,0,2.0,0,13.48,2024-02-12,11:30:00,2024-02-12,14:17:00
27175742,2024-02-12 11:45:00,P,0.0,5040.0,4985.0,55.0,4.0,P100,,,2/12/2024 2:15:00 PM,2x,12.0,False,Stop Loss,-8.0,-8.0,0,0,2.0,0,13.48,2024-02-12,11:45:00,2024-02-12,14:15:00
27176267,2024-02-12 12:00:00,P,0.0,5040.0,4985.0,55.0,3.5,P100,,,2/12/2024 1:42:00 PM,2x,10.5,False,Stop Loss,-7.0,-7.0,0,0,2.0,0,13.48,2024-02-12,12:00:00,2024-02-12,13:42:00
27176705,2024-02-12 12:15:00,P,0.0,5045.0,4990.0,55.0,4.85,P100,,,2/12/2024 1:42:00 PM,2x,14.55,False,Stop Loss,-9.7,-9.7,0,0,2.0,0,13.48,2024-02-12,12:15:00,2024-02-12,13:42:00
27187271,2024-02-12 12:30:00,C,0.0,5045.0,5100.0,55.0,4.95,P100,,,,2x,,True,Expiration,4.95,4.95,0,0,0.0,0,13.48,2024-02-12,12:30:00,,
27187635,2024-02-12 12:45:00,C,0.0,5045.0,5100.0,55.0,4.15,P100,,,,2x,,True,Expiration,4.15,4.15,0,0,0.0,0,13.48,2024-02-12,12:45:00,,
27178042,2024-02-12 13:00:00,P,0.0,5045.0,4990.0,55.0,4.85,P100,,,2/12/2024 1:42:00 PM,2x,14.55,False,Stop Loss,-9.7,-9.7,0,0,2.0,0,13.48,2024-02-12,13:00:00,2024-02-12,13:42:00
27178479,2024-02-12 13:15:00,P,0.0,5045.0,4990.0,55.0,4.0,P100,,,2/12/2024 1:39:00 PM,2x,12.0,False,Stop Loss,-8.0,-8.0,0,0,2.0,0,13.48,2024-02-12,13:15:00,2024-02-12,13:39:00
27188684,2024-02-12 13:30:00,C,0.0,5040.0,5095.0,55.0,4.8,P100,,,,2x,,True,Expiration,4.8,4.8,0,0,0.0,0,13.48,2024-02-12,13:30:00,,
27189049,2024-02-12 13:45:00,C,0.0,5035.0,5090.0,55.0,3.9,P100,,,,2x,,True,Expiration,3.9,3.9,0,0,0.0,0,13.48,2024-02-12,13:45:00,,
27189414,2024-02-12 14:00:00,C,0.0,5035.0,5090.0,55.0,4.25,P100,,,,2x,,True,Expiration,4.25,4.25,0,0,0.0,0,13.48,2024-02-12,14:00:00,,
27189717,2024-02-12 14:15:00,C,0.0,5035.0,5090.0,55.0,3.4,P100,,,,2x,,True,Expiration,3.4,3.4,0,0,0.0,0,13.48,2024-02-12,14:15:00,,
27190070,2024-02-12 14:30:00,C,0.0,5025.0,5080.0,55.0,4.5,P100,,,,2x,,True,Expiration,4.5,4.5,0,0,0.0,0,13.48,2024-02-12,14:30:00,,
27190361,2024-02-12 14:45:00,C,0.0,5025.0,5080.0,55.0,3.95,P100,,,,2x,,True,Expiration,3.95,3.95,0,0,0.0,0,13.48,2024-02-12,14:45:00,,
27190647,2024-02-12 15:00:00,C,0.0,5020.0,5075.0,55.0,3.45,P100,,,,2x,,True,Expiration (ITM),1.6,1.6,0,0,0.0,0,13.48,2024-02-12,15:00:00,,
27190866,2024-02-12 15:15:00,C,0.0,5025.0,5080.0,55.0,2.2,P100,,,,2x,,True,Expiration,2.2,2.2,0,0,0.0,0,13.48,2024-02-12,15:15:00,,
27181731,2024-02-12 15:30:00,P,0.0,5025.0,4970.0,55.0,3.35,P100,,,,2x,,True,Expiration (ITM),0.19,0.19,0,0,0.0,0,13.48,2024-02-12,15:30:00,,
27181926,2024-02-12 15:45:00,P,0.0,5025.0,4970.0,55.0,2.4,P100,,,,2x,,False,Expiration (ITM),-0.75,-0.75,0,0,0.3,0,13.48,2024-02-12,15:45:00,,
27209806,2024-02-13 09:33:00,C,0.0,4980.0,5035.0,55.0,4.25,P100,,,,2x,,True,Expiration,4.25,4.25,0,0,0.0,26,13.96,2024-02-13,09:33:00,,
27210536,2024-02-13 09:45:00,C,0.0,4975.0,5030.0,55.0,4.3,P100,,,,2x,,True,Expiration,4.3,4.3,0,0,0.0,0,13.96,2024-02-13,09:45:00,,
27211210,2024-02-13 10:00:00,C,0.0,4970.0,5025.0,55.0,4.25,P100,,,,2x,,True,Expiration,4.25,4.25,0,0,0.0,0,13.96,2024-02-13,10:00:00,,
27211913,2024-02-13 10:15:00,C,0.0,4965.0,5020.0,55.0,4.75,P100,,,,2x,,True,Expiration,4.75,4.75,0,0,0.0,0,13.96,2024-02-13,10:15:00,,
27212566,2024-02-13 10:30:00,C,0.0,4975.0,5030.0,55.0,4.2,P100,,,,2x,,True,Expiration,4.2,4.2,0,0,0.0,0,13.96,2024-02-13,10:30:00,,
27198496,2024-02-13 10:45:00,P,0.0,4950.0,4895.0,55.0,4.1,P100,,,2/13/2024 2:06:00 PM,2x,12.3,False,Stop Loss,-8.2,-8.2,0,0,2.0,26,13.96,2024-02-13,10:45:00,2024-02-13,14:06:00
27199171,2024-02-13 11:00:00,P,0.0,4945.0,4890.0,55.0,4.1,P100,,,2/13/2024 2:13:00 PM,2x,12.3,False,Stop Loss,-8.2,-8.2,0,0,2.0,0,13.96,2024-02-13,11:00:00,2024-02-13,14:13:00
27199870,2024-02-13 11:15:00,P,0.0,4955.0,4900.0,55.0,4.05,P100,,,2/13/2024 2:03:00 PM,2x,12.15,False,Stop Loss,-8.1,-8.1,0,0,2.0,0,13.96,2024-02-13,11:15:00,2024-02-13,14:03:00
27200487,2024-02-13 11:30:00,P,0.0,4960.0,4905.0,55.0,4.45,P100,,,2/13/2024 1:51:00 PM,2x,13.35,False,Stop Loss,-8.9,-8.9,0,0,2.0,0,13.96,2024-02-13,11:30:00,2024-02-13,13:51:00
27201135,2024-02-13 11:45:00,P,0.0,4960.0,4905.0,55.0,3.9,P100,,,2/13/2024 1:43:00 PM,2x,11.7,False,Stop Loss,-7.8,-7.8,0,0,2.0,0,13.96,2024-02-13,11:45:00,2024-02-13,13:43:00
27216112,2024-02-13 12:00:00,C,0.0,4970.0,5025.0,55.0,4.75,P100,,,,2x,,True,Expiration,4.75,4.75,0,0,0.0,0,13.96,2024-02-13,12:00:00,,
27216597,2024-02-13 12:15:00,C,0.0,4970.0,5025.0,55.0,3.85,P100,,,,2x,,True,Expiration,3.85,3.85,0,0,0.0,0,13.96,2024-02-13,12:15:00,,
27217070,2024-02-13 12:30:00,C,0.0,4965.0,5020.0,55.0,4.25,P100,,,,2x,,True,Expiration,4.25,4.25,0,0,0.0,0,13.96,2024-02-13,12:30:00,,
27203458,2024-02-13 12:45:00,P,0.0,4960.0,4905.0,55.0,4.6,P100,,,2/13/2024 1:52:00 PM,2x,13.8,False,Stop Loss,-9.2,-9.2,0,0,2.0,0,13.96,2024-02-13,12:45:00,2024-02-13,13:52:00
27217957,2024-02-13 13:00:00,C,0.0,4965.0,5020.0,55.0,3.2,P100,,,,2x,,True,Expiration,3.2,3.2,0,0,0.0,0,13.96,2024-02-13,13:00:00,,
27218456,2024-02-13 13:15:00,C,0.0,4960.0,5015.0,55.0,4.75,P100,,,,2x,,True,Expiration,4.75,4.75,0,0,0.0,0,13.96,2024-02-13,13:15:00,,
27218866,2024-02-13 13:30:00,C,0.0,4960.0,5015.0,55.0,3.95,P100,,,,2x,,True,Expiration,3.95,3.95,0,0,0.0,0,13.96,2024-02-13,13:30:00,,
27219242,2024-02-13 13:45:00,C,0.0,4955.0,5010.0,55.0,3.85,P100,,,,2x,,True,Expiration,3.85,3.85,0,0,0.0,0,13.96,2024-02-13,13:45:00,,
27219602,2024-02-13 14:00:00,C,0.0,4955.0,5010.0,55.0,3.05,P100,,,,2x,,True,Expiration,3.05,3.05,0,0,0.0,0,13.96,2024-02-13,14:00:00,,
27220009,2024-02-13 14:15:00,C,0.0,4940.0,4995.0,55.0,3.95,P100,,,2/13/2024 3:56:00 PM,2x,11.85,False,Stop Loss,-7.9,-7.9,0,0,2.0,0,13.96,2024-02-13,14:15:00,2024-02-13,15:56:00
27220384,2024-02-13 14:30:00,C,0.0,4940.0,4995.0,55.0,3.4,P100,,,2/13/2024 3:55:00 PM,2x,10.2,False,Stop Loss,-6.8,-6.8,0,0,2.0,0,13.96,2024-02-13,14:30:00,2024-02-13,15:55:00
